1,и,и,CCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#1.225#1.645
502,звучит,звучать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#190.632#191.248
503,земля,земля,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#191.248#191.864
504,последнее,последний,ADJ,_,Case=Nom|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#191.864#192.48
505,оружье,оружие,NOUN,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#192.48#193.096
506,сухая,сухой,ADJ,_,Case=Nom|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#193.096#193.712
507,нежность,нежность,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#193.712#194.328
508,черноземных,черноземный,ADJ,_,Case=Gen|Degree=Pos|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#194.328#194.944
509,га,гектар,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#194.944#195.57
510,вот,вот,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#195.57#195.956
511,это,этот,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#195.956#196.342
512,га,га,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#196.342#196.73
513,Мандельштам,Мандельштам,PROPN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#196.73#197.001
514,мог,мочь,VERB,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#197.001#197.272
515,сделать,делать,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#197.272#197.543
516,вот,вот,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#197.543#197.814
517,этот,этот,DET,_,Case=Acc|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#197.814#198.085
518,самый,самый,ADJ,_,Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#198.085#198.356
519,ход,ход,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#198.356#198.627
520,знаете,знать,VERB,_,Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#198.627#198.898
521,вот,вот,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#198.898#199.169
522,так,так,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#199.169#199.44
523,вот,вот,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#199.44#199.711
524,да,да,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#199.711#199.982
525,вот,вот,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#199.982#200.26
526,то,то,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#200.26#200.615
527,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#200.615#200.97
528,э,э,INTJ,_,_,_,_,_,@iab1940m-words#@iab1940m#200.97#201.325
529,эм,эм,INTJ,_,_,_,_,_,@iab1940m-words#@iab1940m#201.325#201.68
530,вот,вот,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#201.68#202.035
531,э,э,INTJ,_,_,_,_,_,@iab1940m-words#@iab1940m#202.035#202.39
532,э,э,INTJ,_,_,_,_,_,@iab1940m-words#@iab1940m#202.39#202.745
533,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#202.745#203.1
534,то,то,DET,_,Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#203.1#203.455
535,чего,что,PRON,_,Case=Gen,_,_,_,@iab1940m-words#@iab1940m#203.455#203.81
536,Цветаева,Цветаева,PROPN,_,Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#203.81#204.165
537,не,не,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#204.165#204.52
538,делала,делать,VERB,_,Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#204.52#204.875
539,потому,потому,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#204.875#205.23
540,что,что,SCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#205.23#205.585
541,Цветаева,Цветаева,PROPN,_,Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#205.585#205.94
542,двигалась,двигаться,VERB,_,Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid,_,_,_,@iab1940m-words#@iab1940m#205.94#206.295
543,с,с,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#206.295#206.65
544,колоссальной,колоссальный,ADJ,_,Case=Ins|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#206.65#207.005
545,скоростью,скорость,NOUN,_,Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#207.005#207.36
546,э,э,INTJ,_,_,_,_,_,@iab1940m-words#@iab1940m#207.36#207.715
547,Мандельштам,Мандельштам,PROPN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#207.715#208.07
548,то,то,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#208.07#208.425
549,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#208.425#208.78
550,мог,мочь,VERB,_,Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#208.78#209.135
551,приблизить,приблизить,VERB,_,Aspect=Perf|VerbForm=Inf|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#209.135#209.49
552,лицо,лицо,NOUN,_,Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#209.49#209.845
553,действительно,действительно,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#209.845#210.2
554,к,к,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#210.2#210.555
555,земле,земля,NOUN,_,Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#210.555#210.91
556,да,да,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#210.91#211.265
557,вот,вот,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#211.265#211.62
558,так,так,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#211.62#211.975
559,вот,вот,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#211.975#212.33
560,вплотную,вплотную,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#212.33#212.7
561,а,а,INTJ,_,_,_,_,_,@iab1940m-words#@iab1940m#214.5#214.9
562,нет,нет,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#216.43#216.845
563,нет,нет,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#216.845#217.26
564,нет,нет,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#217.26#217.675
565,нет,нет,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#217.675#218.09
566,нет,нет,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#218.09#218.505
567,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#218.505#218.92
568,все-таки,все-таки,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#218.92#219.335
569,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#219.335#219.75
570,все-таки,все-таки,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#219.75#220.165
571,поэзия,поэзия,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#220.165#220.58
572,да,да,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#220.58#221.0
573,э,э,INTJ,_,_,_,_,_,@iab1940m-words#@iab1940m#221.0#221.437
574,то,то,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#221.437#221.874
575,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#221.874#222.311
576,вот,вот,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#222.311#222.748
577,э,э,INTJ,_,_,_,_,_,@iab1940m-words#@iab1940m#222.748#223.185
578,Мандель...,Мандель,X,_,_,_,_,_,@iab1940m-words#@iab1940m#223.185#223.622
579,Мандельштам,Мандельштам,PROPN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#223.622#224.059
580,все-таки,все-таки,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#224.059#224.496
581,особенно,особенно,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#224.496#224.933
582,после,после,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#224.933#225.37
583,тридцатого,тридцатый,ADJ,_,Case=Gen|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#225.37#225.807
584,года,год,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#225.807#226.244
585,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#226.244#226.681
586,стихи,стих,ADJ,_,Degree=Pos|Number=Plur|Variant=Short,_,_,_,@iab1940m-words#@iab1940m#226.681#227.118
587,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#227.118#227.555
588,поразительная,поразительный,ADJ,_,Case=Nom|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#227.555#227.992
589,эволюция,эволюция,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#227.992#228.429
590,между,между,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#228.429#228.866
591,прочим,прочий,PRON,_,Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#228.866#229.303
592,поэта,поэт,VERB,_,Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass,_,_,_,@iab1940m-words#@iab1940m#229.303#229.74
593,потому,потому,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#229.74#230.177
594,что,что,SCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#230.177#230.614
595,начинает,начинать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#230.614#231.051
596,в,в,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#231.051#231.488
597,общем,общий,ADJ,_,Case=Loc|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#231.488#231.925
598,он,он,PRON,_,Case=Nom|Gender=Masc|Number=Sing|Person=3,_,_,_,@iab1940m-words#@iab1940m#231.925#232.362
599,до,до,SCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#232.362#232.799
600,известной,известный,ADJ,_,Case=Gen|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#232.799#233.236
601,степени,степень,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#233.236#233.673
602,как,как,SCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#233.673#234.11
603,классицист,классицист,NOUN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#234.11#234.547
604,да,да,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#234.547#235.0
605,то,то,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#235.0#235.476
606,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#235.476#235.952
607,вся,весь,DET,_,Case=Nom|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#235.952#236.428
608,эта,этот,DET,_,Case=Nom|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#236.428#236.904
609,четкость,четкость,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#236.904#237.38
610,размеров,размер,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#237.38#237.856
611,там,там,ADV,_,Degree=Pos,_,_,_,@iab1940m-words#@iab1940m#237.856#238.332
612,это,это,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#238.332#238.808
613,самое,самый,ADJ,_,Case=Nom|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#238.808#239.284
614,лети,лететь,VERB,_,_,_,_,_,@iab1940m-words#@iab1940m#239.284#239.76
615,в,в,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#239.76#240.236
616,туман,туман,NOUN,_,Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#240.236#240.712
617,моторов,мотор,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#240.712#241.188
618,вереница,вереница,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#241.188#241.664
619,самолюбивый,самолюбивый,ADJ,_,Case=Nom|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#241.664#242.14
620,скромный,скромный,ADJ,_,Case=Nom|Degree=Pos|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#242.14#242.616
621,пешеход,пешеход,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#242.616#243.092
622,чудак,чудак,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#243.092#243.568
623,Евгений,Евгений,PROPN,_,Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#243.568#244.044
624,бедности,бедность,NOUN,_,Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#244.044#244.52
625,стыдится,стыдиться,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid,_,_,_,@iab1940m-words#@iab1940m#244.52#244.996
626,бензин,бензин,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#244.996#245.472
627,вдыхает,вдыхать,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#245.472#245.948
628,и,и,CCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#245.948#246.424
629,судьбу,судьба,NOUN,_,Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#246.424#246.9
630,клянет,клянуть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#246.9#247.376
631,это,этот,DET,_,Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#247.376#247.852
632,пушкинское,пушкинский,ADJ,_,Case=Nom|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#247.852#248.328
633,эхо,эхо,NOUN,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#248.328#248.804
634,чистое,чистый,ADJ,_,Case=Nom|Degree=Pos|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#248.804#249.29
635,это,этот,PRON,_,Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#249.29#249.85
636,перифраз,перифраз,NOUN,_,Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#249.85#250.41
637,цитаты,цитата,NOUN,_,Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#250.41#250.97
638,из,из,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#250.97#251.53
639,да,да,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#251.53#252.09
640,и,и,CCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#252.09#252.444
641,в,в,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#252.444#252.798
642,э,э,INTJ,_,_,_,_,_,@iab1940m-words#@iab1940m#252.798#253.152
643,стихотворениях,стихотворение,NOUN,_,Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#253.152#253.506
644,тридцатых,тридцатый,ADJ,_,Case=Gen|Degree=Pos|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#253.506#253.86
645,годов,год,NOUN,_,Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur,_,_,_,@iab1940m-words#@iab1940m#253.86#254.214
646,э,э,INTJ,_,_,_,_,_,@iab1940m-words#@iab1940m#254.214#254.568
647,все,весь,DET,_,Case=Acc|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#254.568#254.922
648,время,время,NOUN,_,Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#254.922#255.276
649,все,все,PART,_,_,_,_,_,@iab1940m-words#@iab1940m#255.276#255.63
650,ближе,близко,ADV,_,Degree=Cmp,_,_,_,@iab1940m-words#@iab1940m#255.63#255.984
651,и,и,CCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#255.984#256.338
652,ближе,близко,ADV,_,Degree=Cmp,_,_,_,@iab1940m-words#@iab1940m#256.338#256.692
653,подходит,идти,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#256.692#257.046
654,именно,именно,ADV,_,_,_,_,_,@iab1940m-words#@iab1940m#257.046#257.4
655,к,к,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#257.4#257.754
656,этой,этот,DET,_,Case=Dat|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#257.754#258.108
657,самой,самый,ADJ,_,Case=Dat|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#258.108#258.462
658,сырой,сырой,ADJ,_,Case=Dat|Degree=Pos|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#258.462#258.816
659,земле,земля,NOUN,_,Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#258.816#259.17
660,то,то,SCONJ,_,_,_,_,_,@iab1940m-words#@iab1940m#259.17#259.524
661,есть,быть,VERB,_,Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act,_,_,_,@iab1940m-words#@iab1940m#259.524#259.878
662,э,э,INTJ,_,_,_,_,_,@iab1940m-words#@iab1940m#259.878#260.232
663,к,к,ADP,_,_,_,_,_,@iab1940m-words#@iab1940m#260.232#260.586
664,черноте,чернота,NOUN,_,Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing,_,_,_,@iab1940m-words#@iab1940m#260.586#260.94
